Class Name;Number of Bugs;Number of Revisions;Number of Commiters;Commiters weighted with experience;Commiters weighted with involvement;Number of Modified Lines;Number of Modified Lines weighted with experience;Number of Modified Lines weighted with involvement;;WMC;DIT;NOC;CBO;RFC;LCOM;CA;CE;NPM;LCOM3;LOC;DAM;MOA;MFA;CAM;IC;CBM;AMC
org/apache/poi/hssf/usermodel/HSSFShape;0;2;1;0.02515723270440251;0.9766397124887691;16;0.40251572327044016;15.626235399820306;;17;1;3;15;19;84;12;3;16;0.9940476190476191;152;0.0;2;0.0;0.3176470588235294;0;0;6.705882352941177
org/apache/poi/hssf/record/SSTRecord;2;5;2;0.13027852650494154;1.9721473495058401;148;4.68283917340521;144.76909254267744;;25;2;0;12;74;94;3;9;20;0.8974358974358975;487;0.38461538461538464;2;0.35294117647058826;0.26285714285714284;2;7;17.96
org/apache/poi/hssf/record/StringRecord;1;3;3;0.13117699910152736;2.9514824797843664;75;2.2380952380952372;73.3477088948787;;17;2;0;9;32;74;5;4;13;0.75;222;0.75;0;0.46153846153846156;0.29411764705882354;1;6;11.823529411764707
org/apache/poi/hssf/record/ChartRecord;0;1;1;0.02515723270440251;0.9766397124887691;67;1.6855345911949682;65.43486073674754;;18;2;0;5;31;91;1;4;16;0.776470588235294;301;0.8;0;0.4444444444444444;0.4583333333333333;1;6;15.444444444444445
org/apache/poi/ddf/EscherDump;0;2;1;0.02515723270440251;0.9766397124887691;66;1.6603773584905657;64.45822102425876;;9;1;0;8;46;36;1;8;5;2.0;3568;0.0;0;0.0;0.2962962962962963;0;0;395.44444444444446
org/apache/poi/hpsf/NoPropertySetStreamException;0;1;1;0.02515723270440251;0.9766397124887691;70;1.7610062893081757;68.36477987421384;;4;4;0;3;8;6;2;1;4;2.0;20;0.0;0;1.0;0.6666666666666666;0;0;4.0
org/apache/poi/poifs/storage/BlockAllocationTableWriter;0;1;1;0.02515723270440251;0.9766397124887691;67;1.6855345911949682;65.43486073674754;;8;1;0;7;17;0;2;5;7;0.5714285714285714;134;1.0;2;0.0;0.4583333333333333;0;0;15.375
org/apache/poi/hpsf/DocumentSummaryInformation;0;1;1;0.02515723270440251;0.9766397124887691;70;1.7610062893081757;68.36477987421384;;16;3;0;4;28;120;1;3;16;1.0666666666666667;103;0.0;0;0.6341463414634146;0.53125;0;0;5.375
org/apache/poi/hssf/record/SSTRecordHeader;0;1;1;0.02515723270440251;0.9766397124887691;70;1.7610062893081757;68.36477987421384;;2;1;0;3;5;0;2;1;2;0.0;42;0.0;0;0.0;0.8333333333333334;0;0;19.0
org/apache/poi/hssf/record/MergeCellsRecord;1;4;2;0.02515723270440251;1.9721473495058401;111;1.6855345911949682;109.23719676549867;;15;2;0;6;38;49;3;4;13;0.75;368;0.5;0;0.5;0.5166666666666667;1;6;23.4
org/apache/poi/hssf/record/AbstractEscherHolderRecord;1;4;1;0.02515723270440251;0.9766397124887691;295;7.4213836477987405;288.1087151841869;;17;2;4;12;49;44;4;8;13;0.75;297;1.0;0;0.48;0.3875;1;6;16.294117647058822
org/apache/poi/ddf/EscherDggRecord;0;3;1;0.02515723270440251;0.9766397124887691;26;0.6540880503144653;25.392632524708;;17;2;0;9;49;38;2;8;17;0.8229166666666666;415;0.6666666666666666;1;0.5428571428571428;0.27450980392156865;1;5;23.058823529411764
org/apache/poi/hssf/record/formula/NumberPtg;0;2;2;0.02605570530098833;1.9559748427672956;71;1.6648697214734947;69.35489667565139;;10;2;0;4;17;39;2;3;9;0.8518518518518517;76;0.3333333333333333;0;0.6111111111111112;0.2833333333333333;1;4;6.3
org/apache/poi/poifs/property/DirectoryProperty;0;1;1;0.02515723270440251;0.9766397124887691;67;1.6855345911949682;65.43486073674754;;8;2;1;10;37;0;7;4;6;0.35714285714285715;276;1.0;0;0.8333333333333334;0.375;1;1;33.25
org/apache/poi/poifs/storage/SmallDocumentBlockList;0;1;1;0.02515723270440251;0.9766397124887691;67;1.6855345911949682;65.43486073674754;;5;2;0;5;12;10;1;4;5;2.0;31;0.0;0;0.5555555555555556;0.5;0;0;5.2
org/apache/poi/hssf/usermodel/HSSFRow;0;3;1;0.02515723270440251;0.9766397124887691;249;6.264150943396225;243.18328840970352;;24;1;0;14;52;86;9;5;16;0.6739130434782609;451;0.8333333333333334;3;0.0;0.18333333333333332;0;0;17.541666666666668
org/apache/poi/hssf/record/InterfaceHdrRecord;0;1;1;0.02515723270440251;0.9766397124887691;67;1.6855345911949682;65.43486073674754;;11;2;0;4;21;49;1;3;9;0.9333333333333333;105;0.3333333333333333;0;0.6;0.5227272727272727;1;6;8.272727272727273
org/apache/poi/ddf/EscherSimpleProperty;0;3;1;0.02515723270440251;0.9766397124887691;16;0.40251572327044016;15.626235399820306;;8;2;3;12;23;0;8;4;8;0.14285714285714285;114;1.0;0;0.5714285714285714;0.375;1;1;13.125
org/apache/poi/hssf/record/formula/GreaterThanPtg;0;2;2;0.02605570530098833;1.9559748427672956;73;1.690925426774483;71.3108715184187;;10;3;0;4;14;45;2;2;10;1.1111111111111112;63;0.3333333333333333;0;0.6521739130434783;0.32;1;4;5.0
org/apache/poi/hssf/eventusermodel/HSSFRequest;0;1;1;0.02515723270440251;0.9766397124887691;67;1.6855345911949682;65.43486073674754;;4;1;0;8;17;0;3;5;3;0.0;115;1.0;0;0.0;0.5;0;0;27.5
org/apache/poi/hpsf/SummaryInformation;0;1;1;0.02515723270440251;0.9766397124887691;74;1.8616352201257858;72.27133872416891;;19;3;0;4;29;171;1;3;19;1.0555555555555556;126;0.0;0;0.5909090909090909;0.5263157894736842;0;0;5.578947368421052
org/apache/poi/hpsf/Section;0;1;1;0.02515723270440251;0.9766397124887691;70;1.7610062893081757;68.36477987421384;;12;1;0;7;30;48;2;5;9;0.8181818181818182;321;1.0;2;0.0;0.5;0;0;25.166666666666668
org/apache/poi/hssf/record/ObjectLinkRecord;0;1;1;0.02515723270440251;0.9766397124887691;67;1.6855345911949682;65.43486073674754;;16;2;0;5;28;72;1;4;14;0.9333333333333333;252;0.3333333333333333;0;0.48;0.46875;1;6;14.1875
org/apache/poi/hpsf/TypeReader;1;2;2;0.07816711590296499;1.9739442946990118;152;5.8849955076370195;149.97843665768193;;2;1;0;3;16;1;1;2;2;2.0;227;0.0;0;0.0;0.5;0;0;112.5
org/apache/poi/hssf/model/FormulaParser;2;4;2;0.02605570530098833;1.9559748427672956;291;2.3234501347708925;284.7574123989218;;54;1;0;33;144;651;3;30;7;0.7669256381798002;1849;0.7058823529411765;1;0.0;0.1740041928721174;0;0;32.925925925925924
org/apache/poi/hssf/record/SheetPropertiesRecord;0;1;1;0.02515723270440251;0.9766397124887691;67;1.6855345911949682;65.43486073674754;;24;2;0;6;42;0;1;5;22;0.8181818181818182;421;0.6363636363636364;5;0.36363636363636365;0.2916666666666667;1;6;16.083333333333332
org/apache/poi/hssf/record/CategorySeriesAxisRecord;0;1;1;0.02515723270440251;0.9766397124887691;67;1.6855345911949682;65.43486073674754;;24;2;0;6;41;82;1;5;22;0.7663043478260869;436;0.875;3;0.36363636363636365;0.35;1;6;16.833333333333332
org/apache/poi/hssf/record/LineFormatRecord;0;1;1;0.02515723270440251;0.9766397124887691;67;1.6855345911949682;65.43486073674754;;26;2;0;6;46;117;1;5;24;0.9363636363636364;503;0.36363636363636365;3;0.34285714285714286;0.34615384615384615;1;6;17.5
org/apache/poi/poifs/property/Parent;0;1;1;0.02515723270440251;0.9766397124887691;67;1.6855345911949682;65.43486073674754;;4;1;0;3;4;6;1;2;4;2.0;4;0.0;0;0.0;0.5833333333333334;0;0;0.0
org/apache/poi/hssf/record/formula/UnaryMinusPtg;0;3;2;0.02605570530098833;1.9559748427672956;72;1.714285714285714;70.3288409703504;;10;3;0;5;15;45;2;3;10;1.1111111111111112;57;0.3333333333333333;0;0.6521739130434783;0.32;1;4;4.4
org/apache/poi/ddf/EscherPropertyMetaData;0;2;1;0.02515723270440251;0.9766397124887691;15;0.37735849056603765;14.649595687331537;;4;1;0;1;5;0;1;0;4;1.125;33;0.25;0;0.0;0.5833333333333334;0;0;5.25
org/apache/poi/hssf/usermodel/HSSFCell;0;3;2;0.02605570530098833;1.9559748427672956;78;1.7439353099730455;76.20215633423182;;30;1;0;25;105;87;10;16;22;0.7482758620689655;1151;0.6;4;0.0;0.14615384615384616;0;0;36.7
org/apache/poi/hssf/record/BackupRecord;0;1;1;0.02515723270440251;0.9766397124887691;67;1.6855345911949682;65.43486073674754;;11;2;0;6;21;49;3;3;9;0.85;104;0.5;0;0.6;0.5227272727272727;1;6;8.272727272727273
org/apache/poi/hssf/record/EndRecord;0;1;1;0.02515723270440251;0.9766397124887691;67;1.6855345911949682;65.43486073674754;;9;2;0;4;17;36;1;3;7;1.125;70;0.0;0;0.6666666666666666;0.5555555555555556;1;6;6.666666666666667
org/apache/poi/hssf/record/formula/LessEqualPtg;1;4;2;0.02605570530098833;1.9559748427672956;175;4.208445642407906;170.93351302785265;;9;3;0;4;13;36;2;2;9;1.125;61;0.0;0;0.6818181818181818;0.3333333333333333;1;4;5.555555555555555
org/apache/poi/util/BitField;0;1;1;0.02515723270440251;0.9766397124887691;67;1.6855345911949682;65.43486073674754;;18;1;0;34;19;107;34;0;18;0.38235294117647056;170;1.0;0;0.0;0.43333333333333335;0;0;8.333333333333334
org/apache/poi/hpsf/MarkUnsupportedException;0;1;1;0.02515723270440251;0.9766397124887691;70;1.7610062893081757;68.36477987421384;;4;4;0;3;8;6;2;1;4;2.0;20;0.0;0;1.0;0.6666666666666666;0;0;4.0
org/apache/poi/hssf/record/EscherAggregate;0;3;1;0.02515723270440251;0.9766397124887691;34;0.8553459119496853;33.20575022461815;;20;3;0;9;21;190;1;8;10;1.0526315789473684;330;0.01904761904761905;1;0.5681818181818182;0.16153846153846155;2;8;5.0
org/apache/poi/hpsf/HPSFException;0;1;1;0.02515723270440251;0.9766397124887691;70;1.7610062893081757;68.36477987421384;;5;3;3;4;7;4;4;0;5;0.5;29;1.0;0;0.9545454545454546;0.6;0;0;4.6
org/apache/poi/hssf/record/formula/DividePtg;0;2;2;0.02605570530098833;1.9559748427672956;79;1.8418688230008982;77.1707097933513;;9;3;0;4;13;36;2;2;9;1.125;63;0.0;0;0.6818181818181818;0.3333333333333333;1;4;5.777777777777778
org/apache/poi/util/HexDump;2;4;1;0.02515723270440251;0.9766397124887691;168;4.226415094339622;164.07547169811323;;13;1;0;64;35;60;64;0;8;0.3333333333333333;612;0.6666666666666666;0;0.0;0.21296296296296297;0;0;45.84615384615385
org/apache/poi/hssf/record/TopMarginRecord;0;1;1;0.02515723270440251;0.9766397124887691;117;2.9433962264150937;114.26684636118598;;12;2;0;6;23;46;2;4;10;0.8181818181818182;120;0.5;0;0.5714285714285714;0.4;1;6;8.833333333333334
org/apache/poi/hssf/record/PrintGridlinesRecord;0;1;1;0.02515723270440251;0.9766397124887691;67;1.6855345911949682;65.43486073674754;;12;2;0;6;22;46;3;3;10;0.8181818181818182;125;0.5;0;0.5714285714285714;0.4;1;6;9.25
org/apache/poi/hssf/record/DBCellRecord;0;1;1;0.02515723270440251;0.9766397124887691;67;1.6855345911949682;65.43486073674754;;15;2;0;7;32;79;4;3;13;0.7857142857142857;248;0.6666666666666666;0;0.5;0.48333333333333334;1;6;15.333333333333334
org/apache/poi/hssf/record/PrecisionRecord;0;1;1;0.02515723270440251;0.9766397124887691;67;1.6855345911949682;65.43486073674754;;11;2;0;4;21;43;1;3;9;0.85;114;0.0;0;0.6;0.41818181818181815;1;6;9.181818181818182
org/apache/poi/poifs/filesystem/BATManaged;0;1;1;0.02515723270440251;0.9766397124887691;68;1.7106918238993707;66.4115004492363;;2;1;0;5;2;1;5;0;2;2.0;2;0.0;0;0.0;0.75;0;0;0.0
org/apache/poi/hssf/model/DrawingManager;0;3;1;0.02515723270440251;0.9766397124887691;16;0.40251572327044016;15.626235399820306;;0;0;0;0;0;0;0;0;0;0.0;0;0.0;0;0.0;0.0;0;0;0.0
org/apache/poi/hssf/record/Margin;0;1;1;0.02515723270440251;0.9766397124887691;38;0.9559748427672954;37.112309074573226;;2;1;0;5;2;1;5;0;2;2.0;2;0.0;0;0.0;0.75;0;0;0.0
org/apache/poi/ddf/EscherBlipRecord;0;4;2;1.0242587601078168;1.9757412398921832;735;371.05840071877805;725.9613656783469;;6;2;1;7;26;3;2;5;6;1.04;154;0.4;0;0.7916666666666666;0.4;1;5;23.833333333333332
org/apache/poi/util/NullLogger;0;1;1;0.02515723270440251;0.9766397124887691;69;1.7358490566037732;67.38814016172508;;23;2;0;2;24;253;1;1;23;2.0;49;0.0;0;0.5319148936170213;0.6695652173913044;1;3;1.1304347826086956
org/apache/poi/hssf/usermodel/HSSFFont;1;3;2;0.02605570530098833;1.9559748427672956;83;2.0395327942497747;81.06648697214735;;21;1;0;10;44;0;9;1;20;0.9766666666666668;152;0.13333333333333333;1;0.0;0.25396825396825395;0;0;5.523809523809524
org/apache/poi/hssf/usermodel/HSSFFooter;0;1;1;0.02515723270440251;0.9766397124887691;68;1.7106918238993707;66.4115004492363;;16;1;0;2;30;88;1;1;14;0.6833333333333333;247;0.0;1;0.0;0.21875;0;0;14.1875
org/apache/poi/hpsf/HPSFRuntimeException;0;1;1;0.02515723270440251;0.9766397124887691;70;1.7610062893081757;68.36477987421384;;5;4;2;5;7;4;5;0;5;0.5;29;1.0;0;0.9545454545454546;0.6;0;0;4.6
org/apache/poi/poifs/dev/POIFSViewable;0;1;1;0.02515723270440251;0.9766397124887691;68;1.7106918238993707;66.4115004492363;;4;1;0;6;4;6;6;0;4;2.0;4;0.0;0;0.0;1.0;0;0;0.0
org/apache/poi/hssf/record/BarRecord;0;1;1;0.02515723270440251;0.9766397124887691;67;1.6855345911949682;65.43486073674754;;24;2;0;6;41;38;1;5;22;0.75;427;0.875;4;0.36363636363636365;0.35;1;6;16.458333333333332
org/apache/poi/hssf/record/formula/ReferencePtg;1;3;2;0.02605570530098833;1.9559748427672956;77;1.8158131176999097;75.214734950584;;19;2;0;6;38;21;2;5;18;0.6851851851851851;284;0.8333333333333334;2;0.4074074074074074;0.22556390977443608;1;5;13.631578947368421
org/apache/poi/hssf/record/LabelRecord;0;2;2;0.13027852650494154;1.9721473495058401;101;5.259658580413295;99.28212039532795;;23;2;0;7;37;219;2;5;21;0.8506493506493507;341;0.8571428571428571;0;0.375;0.34782608695652173;1;5;13.521739130434783
org/apache/poi/util/BinaryTree;0;1;1;0.02515723270440251;0.9766397124887691;67;1.6855345911949682;65.43486073674754;;57;2;0;18;88;1362;17;7;17;0.9270833333333333;1736;1.0;1;0.25;0.2653061224489796;1;7;29.24561403508772
org/apache/poi/hssf/record/TickRecord;0;1;1;0.02515723270440251;0.9766397124887691;67;1.6855345911949682;65.43486073674754;;38;2;0;6;61;367;1;5;36;0.8540540540540541;805;0.9333333333333333;4;0.2553191489361702;0.27631578947368424;1;6;19.789473684210527
org/apache/poi/util/StringUtil;0;2;2;0.02605570530098833;1.9559748427672956;434;2.088050314465414;424.84276729559747;;12;1;0;15;36;66;15;0;10;1.0909090909090908;486;1.0;0;0.0;0.27380952380952384;0;0;39.416666666666664
org/apache/poi/hssf/record/SubRecord;0;2;1;0.02515723270440251;0.9766397124887691;68;1.7106918238993707;66.4115004492363;;4;2;3;6;11;6;4;5;4;2.0;61;0.0;0;0.9230769230769231;0.6875;0;0;14.25
org/apache/poi/util/ShortList;0;1;1;0.02515723270440251;0.9766397124887691;67;1.6855345911949682;65.43486073674754;;25;1;0;0;29;0;0;0;24;0.3888888888888889;629;1.0;0;0.0;0.31333333333333335;1;1;24.04
